,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Distance,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Distance (km),Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
48,ELEC,DGS MAIN,345 W Ash St,"SD ASH 01
SD ASH 03
SD ASH 04
SD ASH 06",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,32.71965,-117.166023,2019-10-19,121000,0.12604,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.20284,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,
49,ELEC,Ace Parking - Corporate Lot,645 Ash St.,,San Diego,CA,92101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,32.71978,-117.158615,2019-10-19,96513,0.30301,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,0.48765,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,
50,ELEC,DGS MAIN,320 W Ash St,SD ASH 02,San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.7198383,-117.1659051,2019-10-19,121004,0.11913,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.19172,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,
51,ELEC,CPEX,715 W Cedar St,"KETTNER 1; The station is located in the parking garage on the corner of Cedar and Kettner
KETTNER 2; The station is located in the parking garage on the corner of Cedar and Kettner",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,32.721766,-117.169082,2019-10-19,70756,0.30227,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.48646,,,,Public,,public,,,,,,,,,,"$0.55 per hour, $0.2 per kWh",,,,,,,,,
52,ELEC,City of San Diego - Balboa Park Palisades,2111 Pan America Plaza,"Located in parking row between 
Gymnasium and San Diego Automotive 
Museum
",San Diego,CA,92101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,7,,,Blink Network,http://www.blinkcharging.com/,GPS,32.727157,-117.153557,2019-10-19,95722,0.6349,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,1.02177,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,
53,ELEC,The Famous Pearson Fuel Depot,4067 El Cajon Blvd.,,San Diego,CA,92105,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,5,,,Blink Network,http://www.blinkcharging.com/,GPS,32.754954,-117.107457,2019-10-19,96107,3.9057,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,6.28561,,,,Public,,public,,,,,,,,,,Level 2: $2.0 per hour,,,,,,,,,
54,ELEC,The San Diego Zoo at Balboa Park,2920 Zoo Drive,"4 chargers located under solar canopy 
in parking lot & 1 in ADA spot nearby
",San Diego,CA,92101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,5,,,Blink Network,http://www.blinkcharging.com/,GPS,32.735618,-117.147301,2019-10-19,96604,1.24997,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,2.01163,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,
55,ELEC,Reuben H. Fleet Science Center - City of San Diego,1875 El Prado,"Chargers are located in the left corner 
closest to the Science Center
",San Diego,CA,92101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,32.730444,-117.147334,2019-10-19,144100,1.05507,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,1.69797,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,
56,ELEC,ALLRESCO,1810 State St,"STATION 2
STATION 3; -",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.724144,-117.166991,2019-10-19,88620,0.11629,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.18715,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
57,ELEC,CPEX,1600 Pacific Hwy,"SAN DIEGO CAC 1; San Diego County Admin Center Parking Garage
SANDIEGOCAC DC2; ChargePoint BMW &amp; VW Express Corridor Location",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.721998,-117.172051,2019-10-19,64818,0.42647,2019-10-19 09:11:22 UTC,,,,,,,,,J1772 J1772COMBO,US,0.68634,,,,Public,,public,,,,,,,,,,"$0.55 per hour, $0.2 per kWh",,,,,,,,,
58,ELEC,Manchester Financial Fifth Ave,"2550 Fifth Ave
#900",The garage has an additional cost to enter.  A half hour is $2; $4.00 for an hour; $16.00 for all day.  Pay at exit with credit card only.,San Diego,CA,92103,,800-663-5633,E,,Public,MO: 06:00am-05:00pm; TU: 06:00am-05:00pm; WE: 06:00am-05:00pm; TH: 06:00am-05:00pm; FR: 06:00am-05:00pm; SA: 08:00am-02:00pm; SU: Closed,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,32.7319608,-117.1606582,2019-10-19,118866,0.51581,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,0.83012,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,
59,ELEC,Aladdin Airport Parking - Tesla Destination,2548 Kettner Blvd,,San Diego,CA,92101,,619-696-7275  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.730669,-117.172641,2019-05-09,113311,0.09468,2019-05-14 21:16:45 UTC,P,,,2018-11-01,,,,,TESLA,US,0.15237,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,
60,ELEC,SDIA,2701 N Harbor Dr,"CELL LOT 1; Located in the Airport Cell Phone Parking Lot
CELL LOT 2; Located in the Airport Cell Phone Parking Lot
TERMINAL 1",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,32.727874,-117.181131,2019-10-19,65039,0.60487,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.97344,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
61,ELEC,Hillcrest Market,3960 Normal St,,San Diego,CA,92103,,619-237-1632,E,,Public,24 hours daily,,,,,,3,,,OpConnect,http://www.opconnect.com/,200-9,32.750461,-117.149469,2019-02-06,81772,1.80025,2019-05-14 21:16:45 UTC,P,,,2017-02-01,,,,,J1772,US,2.89722,,,,Public,,public,,,GROCERY,,,,,,,$2.40 per hour,,,,,,,,,
62,ELEC,Whole Foods Market,711 University Ave,,San Diego,CA,92103,,619-294-2800,E,,Public,Garage business hours,,,,,,3,,,Non-Networked,,GPS,32.747958,-117.158052,2019-05-09,70567,1.29785,2019-05-14 21:16:45 UTC,P,,,2012-10-01,,,,,J1772,US,2.08869,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,
63,ELEC,SDIA,Winship Ln,"COMMUTER LOT 1; Located in the Commuter Terminal Parking Lot, Parking Rates Apply",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.729528,-117.1912297,2019-10-19,61383,1.00598,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.61897,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
64,ELEC,2835 Camino Del Rio S.,2835 Camino Del Rio S.,First Parking Tier Behind Building ,San Diego,CA,92108,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,32.769709,-117.132852,2019-10-19,126076,3.36769,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,5.41977,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,
65,ELEC,IRVINE  CO  OFC,3131 Camino del Rio North,"CENTERSIDE 01; Station is for ADA placard vehicles only - located in the Centerside II parking garage on P2 near building.
CENTERSIDE 02; Stations are in the Centerside II Parking Garage, follow signs to Level P1.
CENTERSIDE 04; Stations are in the Centerside II parking garage, level P1.",San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.775602,-117.126059,2019-10-19,58723,3.92718,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.32018,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
66,ELEC,SHS MISSION VAL,2401 Camino Del Rio N,"STATION 1; Located near the hotel's entrance
STATION 2; Located near the hotel's entrance",San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,32.771751,-117.137166,2019-10-19,75518,3.2591,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,5.24501,,,,Public,,public,,,,,,,,,,"$2 per hour, minimum payment of $12, maximum payment of $48, maximum session time is 24 hours",,,,,,,,,
67,ELEC,CIVITA CHARGERS,7840 Civita Blvd,"CIVITA BLVD 1; It's on 7840 Civita Blvd next to the condo # 106 
CIVITA BLVD 2; It's on 7840 Civita Blvd 
CIVITA BLVD 3; It's on 7840 Civita Blvd on the street next to the condo before Via Alta ",San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.77796,-117.151597,2019-10-19,77996,3.03077,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.87755,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $1.5 per additional hour, $0.35 per kWh",,,,,,,,,
68,ELEC,CIVITA CHARGERS,7860 Westside Dr,"WESTSIDE 1; On 7860 westside dr next to condo #108 
WESTSIDE 2; It's on 7860 westside dr next to condo # 107 
WESTSIDE 3; It's on 7860 westside dr next to condo # 106 ",San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.77633,-117.15405,2019-10-19,77997,2.85944,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.60182,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $1.5 per additional hour, $0.35 per kWh",,,,,,,,,
69,ELEC,CIVITA CHARGERS,7894 Civita Blvd,"CIVITA BLVD 4; It's on the corner of Civita Blvd and Russell Park way 
CIVITA BLVD 5; It's on the corner of Civita Blvd and Russell Park way 
CIVITA BLVD 6; It's on the corner of Civita Blvd and Russell Park way 
CIVITA BLVD 7; It's on the corner of Russell Park way and Civita Blvd ",San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-8,32.777597,-117.150416,2019-10-19,78353,3.04752,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.90451,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $1.5 per additional hour, $0.35 per kWh",,,,,,,,,
70,ELEC,UCSD,Arbor Parking StructureDove St,"ARBOR PARKING 1; UCSD Parking Permit Required
ARBOR PARKING 2; UCSD Parking Permit Required
ARBOR PARKING 3; UCSD Parking Permit Required",San Diego,CA,92103,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.7539917,-117.1675894,2019-10-19,92335,1.13951,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.83386,,,,Public,,public,,,,,,,,,,$0.15 per kWh,,,,,,,,,
71,ELEC,Fenton Market Place,2149 Fenton Pkwy,,San Diego,CA,92108,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,32.78038,-117.128448,2019-10-19,93121,4.03318,2019-10-19 09:49:11 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,6.49077,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
72,ELEC,Lazy Acres,422 W Washington St,,San Diego,CA,92103,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,2,1,,eVgo Network,https://www.evgo.com/,GPS,32.750204,-117.167787,2019-10-19,93720,0.94145,2019-10-19 09:49:11 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,1.51512,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
73,ELEC,Hazard Center,7510 Hazard Center Drive,,San Diego,CA,92108,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,32.770343,-117.159027,2019-10-19,95536,2.35515,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,3.79025,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,
74,ELEC,IKEA - San Diego,2149 Fenton Parkway,,San Diego,CA,92108,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,32.7800402,-117.1263976,2019-10-19,96335,4.10626,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,6.60838,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,
75,ELEC,Best Western Seven Seas - Tesla Destination,411 Hotel Circle S,,San Diego,CA,92108,,619-291-1300  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.759833,-117.164853,2019-05-09,113314,1.55938,2019-05-14 21:16:45 UTC,P,,,2018-11-01,,,,,TESLA,US,2.50958,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,
76,ELEC,UCSD,200W W Arbor Dr,"ARBOR PARKING 4; Up to level 9. East side
ARBOR PARKING 5; Up to level 9 east side
ARBOR PARKING 6; Up to level 9 east side",San Diego,CA,92103,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,32.753916,-117.165918,2019-10-19,118502,1.19893,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.92949,,,,Public,,public,,,,,,,,,,$0.15 per kWh,,,,,,,,,
77,ELEC,UCSD,4202 Bachman Pl,"BACHMAN EV1; Parking level 2 north west side
BACHMAN EV2; Parking level 2 north west corner by elevators
BACHMAN EV3; Parking level two by elevators",San Diego,CA,92103,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,32.753681,-117.163406,2019-10-19,119013,1.29114,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,2.07789,,,,Public,,public,,,,,,,,,,$0.15 per kWh,,,,,,,,,
78,ELEC,Sheraton Mission Valley,1433 Camino del Rio S,,San Diego,CA,92108,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,32.765073,-117.150602,2019-10-19,131642,2.37203,2019-10-19 09:49:11 UTC,,,,,,,,,CHADEMO J1772COMBO,US,3.81741,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
79,ELEC,WESTFIELD MV,1640 Camino Del Rio N,"EAST LOT 1; By Buffalo Wild Wings.
EAST LOT 2; By Buffalo Wild Wings.
UNDERGROUND L; Row L in underground garage
UNDERGROUND; Located in underground parking area, at the end of Row V. Can be accessed by from the underground entrance north of Target (from Camino De La Reina); or Theater Drwy, by AMC 20.",San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-8,32.767591,-117.147514,2019-10-19,143341,2.62185,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.21946,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
80,ELEC,DGS MAIN,1645 Murray Canyon Rd,"SD METRO 09; STATE OF CA FACILITY
SD METRO 10; STATE OF CA FACILITY",San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.776122,-117.156749,2019-10-19,103534,2.7673,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.45354,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,
81,ELEC,PC II,1455 Frazee Road,"PACIFICCNTR2; Garage Level 1. South East Corner by Entrance
PACIFICCNTR3; -
PACIFICCNTRGW1; Garage Level 1. South East Corner by Entrance",San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.774054,-117.158517,2019-10-19,88563,2.59189,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.17124,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $3 per additional hour",,,,,,,,,
82,ELEC,DGS MAIN,7565 Metropolitan Dr,SD METRO 11,San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.7766069,-117.1572794,2019-10-19,121143,2.78079,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.47525,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,
83,ELEC,DGS MAIN,1649 Murray Canyon Rd,"SD METRO 03; STATE OF CA FACILITY
SD METRO 05; STATE OF CA FACILITY
SD METRO 06; STATE OF CA FACILITY
SD METRO 07; STATE OF CA FACILITY
SD METRO 08; STATE OF CA FACILITY",San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-8,32.776061,-117.157663,2019-10-19,103536,2.73692,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.40465,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,
84,ELEC,Fashion Valley Mall - Tesla Supercharger,7007 Friars Road,,San Diego,CA,92108,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,,,,24,,Tesla,http://www.teslamotors.com/supercharger,GPS,32.768435,-117.163168,2019-05-09,117730,2.11974,2019-05-14 21:16:45 UTC,P,,,2018-12-01,,,,,TESLA,US,3.41139,,,,Public,,public,,,SHOPPING_MALL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
85,ELEC,DGS MAIN,1667 Murray Canyon Rd,SD METRO 04; STATE OF CA FACILITY,San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.7765025,-117.1576514,2019-10-19,103540,2.76367,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.4477,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,
86,ELEC,DGS MAIN,1669 Murray Canyon Rd,"SD METRO 01; STATE OF CA FACILITY
SD METRO 02; STATE OF CA FACILITY",San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,32.776541,-117.157704,2019-10-19,103539,2.76443,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.44892,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,
87,ELEC,Fashion Valley Mall,7007 Friars Rd,,San Diego,CA,92108,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,32.768031,-117.163907,2019-10-19,92989,2.07396,2019-10-19 09:49:11 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,3.33772,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
88,ELEC,Fashion Valley,7007 Friars Road,,San Diego,CA,92108,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,32.769261,-117.163813,2019-10-19,143940,2.15028,2019-10-19 09:51:32 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,3.46054,,,,Public,,public,,,,,,,,,,,,,,,,,,,
89,ELEC,Bloomingdales - Fashion Valley,7007 Friars Road,"North parking lot directly in front of 
Bloomingdales store entrance
",San Diego,CA,92108,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,32.769361,-117.164917,2019-10-19,123773,2.12398,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,3.41821,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,
90,ELEC,Sheraton San Diego Hotel and Marina - Tesla Destination,1380 Harbor Island Dr,,San Diego,CA,92101,,619-291-2900  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.725455,-117.199944,2019-05-09,113306,1.527,2019-05-14 21:16:45 UTC,P,,,2015-08-01,,,,,TESLA,US,2.45747,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
91,ELEC,SDIA,16 Airport Terminal Rd,"TERMINAL 2-11; Space 1090
TERMINAL 2-12; Space 1092
TERMINAL 2-13; Space 1094
TERMINAL 2-14; Space 1096
TERMINAL 2-15; Space 1099
TERMINAL 2-16; Space1100
TERMINAL 2-17; Space 1102
TERMINAL 2-18; Parking stall 1229",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,16,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.7303542,-117.2025172,2019-10-19,98782,1.30915,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,2.10687,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
92,ELEC,Port of San Diego - Spanish Landing,North Harbor Drive,,San Diego,CA,92101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,32.729,-117.2048,2019-10-19,95216,1.45693,2019-10-19 08:08:07 UTC,,,,,,,,,J1772,US,2.3447,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,
93,ELEC,SDIA,Airport Terminal Rd,"TERMINAL 2 - 1W; Located in the Terminal 2 Parking Lot, Parking rates Apply
TERMINAL 2 - 2W; Located in the Terminal 2 Parking Lot, Parking rates Apply
TERMINAL 2 - 3W; Located in the Terminal 2 Parking Lot, Parking rates Apply
TERMINAL 2 - 4W; Located in the Terminal 2 Parking Lot, Parking rates Apply
TERMINAL 2 - 5W; Located in the Terminal 2 Parking Lot, Parking rates Apply
TERMINAL 2 - 6W; Located in the Terminal 2 Parking Lot, Parking rates Apply
TERMINAL 2 - 7W; Located in the Terminal 2 Parking Lot, Parking rates Apply
TERMINAL 2 - 8W; Located in Terminal 2 Parking Lot, Parking Rates Apply
TERMINAL 2 - 9W; Located in the Terminal 2 Parking Lot, Parking rates Apply
TERMINAL 2 -10W; Located in the Terminal 2 Parking Lot, Parking rates Apply",San Diego,CA,92101,,888-758-4389,E,,Public,24 hours daily,,,,,,20,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.7307093,-117.20569,2019-10-19,57717,1.38084,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,2.22225,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
